Tweet_count,Username,Text,Created At,Retweets,Likes,Category
58,A VijayArun - SayYesToWomenSafety&AIADMK,"திமுக தனது #manifesto வில் பழைய ஓய்வூதிய திட்டத்தை அமல்படுத்தப்படும் என்று வாக்குறுதி கொடுத்தது அதற்கான பலனை இன்று அனுபவிக்கிறீர்கள்

- மூத்த பத்திரிக்கையாளர் மணி

@AIADMKOfficial @EPSTamilNadu @AIADMKITWINGOFL @satyenaiadmk @KovaiSathyan @GowriSankarD_ @IndiraniSudala1 https://t.co/2lJyV0evfu",Wed Feb 26 10:58:31 +0000 2025,60,179,AIADMK
59,இந்திராணி சுடலைமுத்து #SayYesToWomenSafety&AIADMK,"யாராவது தப்பி தவறி கருணாநிதி ஆட்சியை தருவேன்னு சொல்லுறாங்க அவன் புள்ள ஸ்டாலின் கூட எங்கப்பன் கருணாநிதி ஆட்சினு சொல்லுறது இல்ல 😂😂😂😂

ஸ்டாலினுக்கே பிடிக்காத ஆட்சி கருணாநிதி என்றால் இப்போ அதை விட மோசமாக உள்ள ஆட்சி அட்ட கத்தி ஆட்சி 😡😡😡 https://t.co/wtDcdZj0S8",Fri Feb 21 04:53:46 +0000 2025,141,414,AIADMK
60,A VijayArun - SayYesToWomenSafety&AIADMK,"துரோகி OPS யை கிழித்து எறிந்த @SavukkuOfficial 

@AIADMKOfficial @EPSTamilNadu @AIADMKITWINGOFL @satyenaiadmk @KovaiSathyan @GowriSankarD_ @IndiraniSudala1 @ItAiadmk6712  #AIADMK | #ADMK | #EPSfor2026 |

#ADMK_TVL https://t.co/KDCHnl1hop",Thu Feb 27 07:02:08 +0000 2025,89,268,AIADMK
61,Edappadi K Palaniswami-SayYEStoWomenSafety&AIADMK,"திருக்கழுக்குன்றம் பேரூராட்சிக் கழகச் செயலாளர் திரு. தினேஷ்குமார் அவர்கள் தாக்கபட்டதைக் கண்டித்து எனது அறிவுறுத்தலின்படி, இன்று (27.07.2025) செங்கல்பட்டு கிழக்கு மாவட்டக் கழகத்தின் சார்பில் மாபெரும் கண்டன ஆர்ப்பாட்டம் நடைபெறவிருந்த நிலையில், போராட்டத்திற்கு தலைமை தாங்கவிருந்த கழக https://t.co/uOCd0XOuow",Thu Feb 27 07:04:06 +0000 2025,375,676,AIADMK
62,Manapparai Prakash - SayYesToWomenSafety&AIADMK,"எம் இதய தலைவன் MGR, அம்மாவின் ஆன்மாவும் தேர்ந்தெடுத்த தலைவன் தான் எம் மூன்றாம் இதய தலைவன் @EPSTamilNadu 🥹❤️...

Ops, ttv, sasikala, bjp யை ஒதுக்கி வைத்ததிற்கு காலம் பதில் சொல்லிகொண்டே இருக்கிறது..

2026 இல் வெல்வது உறுதி..🔥❤️‍🔥 https://t.co/G0IgRdD5e1",Fri Feb 28 01:17:49 +0000 2025,50,144,AIADMK
63,நாளை நமதே - SayYestoWomenSafety&Aiadmk,"தமிழ்நாட்டில் மீண்டும் மரண ஓலங்கள் ! 
விடியா ஆட்சியின் தொடர்கதையா ? https://t.co/hKNLGboCsZ",Thu Feb 27 13:36:46 +0000 2025,7,11,AIADMK
64,Kovai Sathyan,"I have been saying this for ages. It's the DMK which decides the debate topics and who should be the participants from AIADMK in the debate panel on regional media.  It's been a year since I released the proof on the same.  
#MediaBias https://t.co/VIP2C4lXiL",Fri Feb 21 06:03:57 +0000 2025,94,212,AIADMK
65,Dr.Ashifshafi - Say Yes To Women Safety & AIADMK,"எடப்பாடியார் vs திமுக
எடப்பாடியார் vs பாஜக
எடப்பாடியார் vs ஓபிஸ் (துரோகி)
எடப்பாடியார் vs டிடிவி
எடப்பாடியார் vs தமிழக ஊடகம்
எடப்பாடியார் vs பத்திரிக்கையாளர்கள்

இதுபோன்ற பல பேர்கள் இவரை எதிர்த்த போதிலும் எதற்க்கும் அஞ்சாமல் துனிவாக விடாமுயற்சியுடன் உழைக்கும் எடப்பாடியாரே!!! https://t.co/jI4GtoNK3B",Tue Feb 25 16:17:03 +0000 2025,171,680,AIADMK
66,KKN - Say YES to Women Safety Say YES to AIADMK,"https://t.co/3NNkXVBnIl

39 எம்பிக்களை வைத்துக்கொண்டு ஒரு முறை கூட நாடாளுமன்றத்தை முடக்கி தமிழ்நாட்டிற்கு வர வேண்டிய நிதியை பெற முடியாமல், வீட்டு வரி மின்சார கட்டணத்தை உயர்த்திய ஸ்டாலினா…

கொரானோ பாதிப்பு உச்சத்தில் இருந்தாலும் மக்களுக்கு எந்த புதிய வரியையும் விதிக்காமல், கடும்",Wed Feb 26 04:33:49 +0000 2025,18,31,AIADMK
67,AIADMK - - SayYesToWomenSafety&AIADMK,"அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழக அரசு காலம் காலமாக மருத்துவத் துறையில் செய்திட்ட சாதனைகளுக்கு ஸ்டிக்கர் ஒட்டிய விடியா திமுக-வின் பொம்மை முதலமைச்சர் திரு. ஸ்டாலினுக்கு கண்டனம் ! 

- மாண்புமிகு முன்னாள் அமைச்சர் திரு. @Vijayabaskarofl அவர்களின் அறிக்கை. https://t.co/94mJN8E15Q",Thu Feb 27 14:56:56 +0000 2025,190,326,AIADMK
68,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,"நெஞ்சைக் குளிர்வித்திருக்கிறது
தஞ்சை மாவட்டக் கழகம்

அம்மா பிறந்தநாள் விழாக் கூட்டம். 

★அசத்தல் https://t.co/oBR2m6hC0H",Thu Feb 27 16:56:05 +0000 2025,88,297,AIADMK
69,SP Velumani - SayYEStoWomenSafety & AIADMK,"மாண்புமிகு புரட்சித்தலைவி #அம்மா அவர்களின் 77வது பிறந்த தினத்தை முன்னிட்டு,

மாண்புமிகு எதிர்க்கட்சித் தலைவர், கழக பொதுச்செயலாளர், புரட்சித்தமிழர் அண்ணன் திரு. #எடப்பாடியார் அவர்களின் ஆணைக்கிணங்க,

#கோவை புறநகர் தெற்கு மாவட்டம், தொண்டாமுத்தூர் சட்டமன்றத் தொகுதி https://t.co/XY65j4NIUV",Wed Feb 26 05:33:29 +0000 2025,97,316,AIADMK
70,இந்திராணி சுடலைமுத்து #SayYesToWomenSafety&AIADMK,அடுத்து திமுககாரன் வீட்டுல இருக்கிற காருக்கும் நம்ம கிட்ட வரி கேப்பாங்க போல 😡😡🤦🏼🤦🏼 குப்பை அரசு https://t.co/z3mnHxaUGS,Thu Feb 27 15:23:07 +0000 2025,11,34,AIADMK
71,Gowri Sankar D - Say Yes to Women Safety&AIADMK,@itisprashanth https://t.co/PqIhUWzuwG,Thu Feb 27 05:10:13 +0000 2025,34,123,AIADMK
72,Ravi - SayYesToWomenSafety&AIADMK,"பெருங்களத்தூர் மேம்பாலத்தில் எழுதப்பட்டுள்ள வாசகத்தில் எழுத்துப்பிழை‼️

""WERE"" SEAT BELT அல்ல ❌
""WEAR"" SEAT BELT✅

விரைந்து திருத்திடுமாறு கேட்டுக்கொள்கின்றோம்! @Tambaram_Corp @tambaramcorpor2 @TambaramMayorVK @COPTBM https://t.co/YWCojuA9Uz",Tue Feb 25 04:01:34 +0000 2025,22,52,AIADMK
73,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,"நான் மோடியின் பக்தனுங்க - OPS

மோடி பக்தனுக்கு லேடி கட்சில என்னடா வேலை - EPS 

😂😂😂 https://t.co/YirwoH36k1",Wed Feb 26 02:52:57 +0000 2025,113,444,AIADMK
74,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,"மரக்காணம் - 30 மரணம்
கள்ளக்குறிச்சி - 68 மரணம்

இன்னிக்கு வந்த செய்தி, இப்பயும் கள்ளச்சாராயம் வித்துகிட்டு தான் இருந்திருக்கானுக

டேய்ய்ய் #தற்குறி_தகப்பா இருக்கியா இல்லியாடா https://t.co/HUJ5O1raoj",Thu Feb 27 12:20:26 +0000 2025,53,127,AIADMK
75,M.R.Vijayabhaskar-SayYesToWomenSafety&AIADMK,"நம் கரூர் மாவட்டத்தில் பாலியல் வன்கொடுமைக்கு உள்ளாகி மாணவி ஒருவர் கழுத்து அறுக்கப்பட்டு ஆபத்தான நிலையில் உள்ளதாக செய்தி வெளிவந்த நிலையில், அதனை அவசர கதியில் மறுத்து, செயின் பறிப்பு என சினிமா திரைக்கதையையே மிஞ்சும் வகையில் ஒரு கதையை கூறி அவசர அறிக்கை வெளியிட்டது கரூர் மாவட்ட காவல் https://t.co/19KSWrkB4O",Mon Feb 24 15:34:16 +0000 2025,155,281,AIADMK
76,AIADMK IT WING - SayYesToWomenSafety&AIADMK,"போராட்டம் என்றாலே அஞ்சி நடுங்கும் ஸ்டாலின் !

பொதுவெளியில் மது அருந்தியதை தட்டி கேட்ட திருக்கழுக்குன்றம் அஇஅதிமுக பேரூர் கழக செயலாளர் தினேஷ் குமாரை கொடூரமாக கத்தியால் வெட்டிய சம்பவத்திற்கு நீதி கேட்டு போராட்டம் நடத்த முற்பட்ட முன்னாள் அமைச்சர் @djayakumaroffcl சட்டமன்ற உறுப்பினர் https://t.co/0JBXWJeYZf",Thu Feb 27 06:51:50 +0000 2025,279,443,AIADMK
77,Idam valam,தனது வீட்டு வாசலில் மது அருந்தியவரை தட்டிக் கேட்ட திருக்கழுக்குன்றம் அதிமுக பேரூர் கழக செயலாளர் தினேஷ் குமாரை கத்தியால் கொடூரமாக வெட்டிய நபரை கைது செய்வதில் தயக்கம் காட்டும் காவல்துறை; போராடிய அதிமுக மாவட்டச் செயலாளர் மற்றும் நிர்வாகிகள் கைது #AIADMK #TNPolice #DMK https://t.co/rP0ADC4lNQ,Thu Feb 27 07:23:07 +0000 2025,32,90,AIADMK
78,AIADMK IT WING - SayYesToWomenSafety&AIADMK,"பொய் வாக்குறுதி அளித்து அரசு ஊழியர்கள்,ஆசிரியர்கள் போக்குவரத்து ஊழியர்கள், அங்கன்வாடி பணியாளர்கள் என பல்வேறு தரப்பு மக்களை முழுவதுமாக ஏமாற்றியது மட்டுமல்லாமல் 

தேர்தல் வாக்குறுதியை நிறைவேற்ற கோரி போராடுபவர்களை கைது செய்து , அவர்கள் மீது வழக்கு பதிவு செய்யும் இந்தியாவிலேயே https://t.co/88GoSk6qph",Tue Feb 25 10:55:30 +0000 2025,292,427,AIADMK
79,Gangadharan K- SayYesToWomenSafety&AIADMK,"கலெக்டர்,SPலாம் நான் சொல்றத தான் கேட்கனும்....
கேட்கல உங்கள மாத்திடுவேன்- திமுக தருமபுரி(கி)மாவட்ட செயலாளர் மிரட்டல்.
@satyenaiadmk https://t.co/RfJMGx8Yoy",Fri Feb 28 04:35:51 +0000 2025,2,15,AIADMK
80,Joaquin Phoenix,"தமிழக முதலமைச்சர்களின் பண்புகள் 

எல்லாம் கன கச்சிதமா இருக்கு 👌

#AIADMK https://t.co/5UqWtypB26",Tue Feb 25 11:54:42 +0000 2025,215,994,AIADMK
81,Dhanabal Arumugam - SayYesToWomenSafety & AIADMK,"ஜஸ்ட் லைட்டா யோசிச்சிப் பாருங்களேன்

காலைல எந்திரிச்சதும், பல்லு விலக்க, 'பற்பொடி இலவசம்'

அப்டியே குளிச்சி முடிச்சிட்டு, பள்ளிக்குப் போட்டுக்க, 'சீருடை இலவசம்

சீருடை போட்டுகிட்டு, வெளில நடக்க, 'காலணி இலவசம்'

காலணிய போட்டுகிட்டு, பள்ளிக்குப் போனா, 'பாடபுத்தகம் இலவசம்' https://t.co/rz1LA1wSsL",Tue Feb 25 16:42:30 +0000 2025,208,723,AIADMK
